aded,boro,nta_name,DEM,REP,ALL_OTH,total_first2016,total_voted2016,pct_total_first2016_total_voted2016,pct_dem_first2016,pct_rep_first2016,pct_oth_first2016,trump_votes,clinton_votes,total_votes,winner,female_first2016,pct_female_first2016,female_first2016_dem,female_first2016_rep,male_first2016,pct_male_first2016,male_first2016_dem,male_first2016_rep
66043,Manhattan,East Village,10,2,1,13,569,2.28,76.92,15.38,7.69,48,721,869,clinton,5,38.46153846,5,0,8,61.53846154,5,2
66044,Manhattan,West Village,4,,0,4,502,0.8,100,0,0,75,839,1083,clinton,2,50,2,0,2,50,2,0
66045,Manhattan,West Village,3,,3,6,430,1.4,50,0,50,61,846,1054,clinton,3,50,2,0,3,50,1,0
66046,Manhattan,West Village,10,,5,15,550,2.73,66.67,0,33.33,58,563,742,clinton,6,40,5,0,9,60,5,0
66047,Manhattan,West Village,6,,5,11,548,2.01,54.55,0,45.45,37,516,633,clinton,3,27.27272727,2,0,8,72.72727273,4,0
66048,Manhattan,West Village,9,3,3,15,692,2.17,60,20,20,83,785,998,clinton,6,40,4,1,9,60,5,2
66049,Manhattan,West Village,11,1,0,12,681,1.76,91.67,8.33,0,63,634,792,clinton,8,66.66666667,7,1,4,33.33333333,4,0
66050,Manhattan,West Village,4,1,3,8,478,1.67,50,12.5,37.5,31,426,508,clinton,5,62.5,3,0,3,37.5,1,1
66051,Manhattan,West Village,9,2,1,12,575,2.09,75,16.67,8.33,74,921,1115,clinton,5,41.66666667,3,1,7,58.33333333,6,1
66052,Manhattan,West Village,4,1,2,7,623,1.12,57.14,14.29,28.57,38,572,676,clinton,1,14.28571429,1,0,6,85.71428571,3,1
66053,Manhattan,West Village,12,5,5,22,759,2.9,54.55,22.73,22.73,73,665,838,clinton,11,50,8,1,11,50,4,4
66054,Manhattan,West Village,8,3,3,14,698,2.01,57.14,21.43,21.43,44,637,789,clinton,8,57.14285714,5,2,6,42.85714286,3,1
66055,Manhattan,West Village,4,1,5,10,568,1.76,40,10,50,43,534,649,clinton,2,20,1,0,8,80,3,1
66056,Manhattan,West Village,4,1,3,8,495,1.62,50,12.5,37.5,24,471,563,clinton,5,62.5,3,0,3,37.5,1,1
66057,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,12,5,3,20,683,2.93,60,25,15,68,601,782,clinton,12,60,7,2,8,40,5,3
66058,Manhattan,West Village,3,,3,6,342,1.75,50,0,50,24,344,435,clinton,4,66.66666667,3,0,2,33.33333333,0,0
66059,Manhattan,West Village,4,,3,7,669,1.05,57.14,0,42.86,30,617,736,clinton,2,28.57142857,2,0,5,71.42857143,2,0
66060,Manhattan,West Village,4,1,4,9,657,1.37,44.44,11.11,44.44,39,642,778,clinton,3,33.33333333,2,0,6,66.66666667,2,1
66061,Manhattan,West Village,9,2,2,13,709,1.83,69.23,15.38,15.38,67,652,826,clinton,10,76.92307692,7,2,3,23.07692308,2,0
66062,Manhattan,West Village,6,,1,7,637,1.1,85.71,0,14.29,33,368,459,clinton,2,28.57142857,1,0,5,71.42857143,5,0
66063,Manhattan,West Village,7,1,7,15,645,2.33,46.67,6.67,46.67,39,622,762,clinton,8,53.33333333,4,0,7,46.66666667,3,1
66064,Manhattan,West Village,7,,3,10,610,1.64,70,0,30,70,744,940,clinton,3,30,2,0,7,70,5,0
66065,Manhattan,Battery Park City-Lower Manhattan,2,,4,6,552,1.09,33.33,0,66.67,87,754,954,clinton,1,16.66666667,0,0,5,83.33333333,2,0
66066,Manhattan,West Village,15,,2,17,552,3.08,88.24,0,11.76,70,827,1095,clinton,9,52.94117647,9,0,8,47.05882353,6,0
66067,Manhattan,West Village,11,2,5,18,520,3.46,61.11,11.11,27.78,77,628,804,clinton,9,50,5,1,9,50,6,1
66068,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,19,3,5,27,701,3.85,70.37,11.11,18.52,51,576,729,clinton,17,62.96296296,12,1,10,37.03703704,7,2
66069,Manhattan,West Village,10,1,5,16,643,2.49,62.5,6.25,31.25,71,580,767,clinton,9,56.25,7,1,7,43.75,3,0
66070,Manhattan,West Village,1,1,0,2,153,1.31,50,50,0,20,153,211,clinton,1,50,0,1,1,50,1,0
66071,Manhattan,West Village,8,2,2,12,617,1.94,66.67,16.67,16.67,47,588,744,clinton,3,25,2,0,9,75,6,2
66072,Manhattan,West Village,9,3,2,14,643,2.18,64.29,21.43,14.29,62,578,774,clinton,8,57.14285714,6,1,6,42.85714286,3,2
66073,Manhattan,West Village,12,1,3,16,670,2.39,75,6.25,18.75,44,611,773,clinton,9,56.25,9,0,7,43.75,3,1
66074,Manhattan,West Village,7,1,2,10,583,1.72,70,10,20,38,536,669,clinton,6,60,6,0,4,40,1,1
66075,Manhattan,West Village,9,2,3,14,678,2.06,64.29,14.29,21.43,59,628,785,clinton,3,21.42857143,1,1,11,78.57142857,8,1
66076,Manhattan,West Village,11,1,7,19,750,2.53,57.89,5.26,36.84,43,761,943,clinton,8,42.10526316,5,1,11,57.89473684,6,0
66077,Manhattan,West Village,4,1,4,9,766,1.17,44.44,11.11,44.44,72,719,932,clinton,3,33.33333333,2,0,6,66.66666667,2,1
66078,Manhattan,West Village,29,1,8,38,843,4.51,76.32,2.63,21.05,49,651,815,clinton,18,47.36842105,16,0,20,52.63157895,13,1
66079,Manhattan,West Village,9,2,4,15,777,1.93,60,13.33,26.67,52,771,937,clinton,7,46.66666667,5,1,8,53.33333333,4,1
66080,Manhattan,West Village,18,3,3,24,697,3.44,75,12.5,12.5,42,773,938,clinton,13,54.16666667,10,1,11,45.83333333,8,2
66081,Manhattan,West Village,10,2,4,16,762,2.1,62.5,12.5,25,45,703,862,clinton,9,56.25,5,2,7,43.75,5,0
66082,Manhattan,West Village,5,1,1,7,598,1.17,71.43,14.29,14.29,57,535,700,clinton,2,28.57142857,2,0,5,71.42857143,3,1
66083,Manhattan,West Village,7,1,4,12,719,1.67,58.33,8.33,33.33,47,548,691,clinton,5,41.66666667,3,0,7,58.33333333,4,1
66084,Manhattan,West Village,5,2,4,11,766,1.44,45.45,18.18,36.36,57,766,957,clinton,7,63.63636364,4,2,4,36.36363636,1,0
66085,Manhattan,West Village,11,3,3,17,759,2.24,64.71,17.65,17.65,67,735,943,clinton,9,52.94117647,6,2,8,47.05882353,5,1
66086,Manhattan,West Village,7,3,8,18,727,2.48,38.89,16.67,44.44,72,651,837,clinton,8,44.44444444,4,1,10,55.55555556,3,2
66087,Manhattan,West Village,16,1,5,22,811,2.71,72.73,4.55,22.73,56,711,857,clinton,10,45.45454545,9,0,12,54.54545455,7,1
66088,Manhattan,West Village,10,2,2,14,469,2.99,71.43,14.29,14.29,49,449,567,clinton,9,64.28571429,7,0,5,35.71428571,3,2
66089,Manhattan,West Village,4,2,8,14,649,2.16,28.57,14.29,57.14,42,537,686,clinton,4,28.57142857,2,0,10,71.42857143,2,2
66090,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,7,,2,9,402,2.24,77.78,0,22.22,47,360,456,clinton,3,33.33333333,3,0,6,66.66666667,4,0
66091,Manhattan,Battery Park City-Lower Manhattan,6,4,6,16,697,2.3,37.5,25,37.5,95,353,522,clinton,6,37.5,3,1,10,62.5,3,3
66096,Manhattan,West Village,5,3,5,13,528,2.46,38.46,23.08,38.46,0,0,0,none,10,76.92307692,4,3,3,23.07692308,1,0
66097,Manhattan,West Village,4,1,0,5,479,1.04,80,20,0,0,0,0,none,3,60,2,1,2,40,2,0
66098,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,4,2,3,9,589,1.53,44.44,22.22,33.33,0,0,0,none,4,44.44444444,3,0,5,55.55555556,1,2
66099,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,17,5,4,26,813,3.2,65.38,19.23,15.38,0,0,0,none,15,57.69230769,12,2,11,42.30769231,5,3
66100,Manhattan,Battery Park City-Lower Manhattan,1,1,0,2,268,0.75,50,50,0,0,0,0,none,2,100,1,1,0,0,0,0
66101,Manhattan,West Village,3,,3,6,413,1.45,50,0,50,0,0,0,none,5,83.33333333,3,0,1,16.66666667,0,0
66102,Manhattan,East Village,9,2,8,19,588,3.23,47.37,10.53,42.11,0,0,0,none,6,31.57894737,2,0,13,68.42105263,7,2
66103,Manhattan,East Village,7,,2,9,452,1.99,77.78,0,22.22,0,0,0,none,0,0,0,0,9,100,7,0
66104,Manhattan,West Village,4,,2,6,167,3.59,66.67,0,33.33,0,0,0,none,4,66.66666667,2,0,2,33.33333333,2,0
66105,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,14,2,7,23,498,4.62,60.87,8.7,30.43,0,0,0,none,10,43.47826087,6,0,13,56.52173913,8,2
66106,Manhattan,East Village,2,1,0,3,283,1.06,66.67,33.33,0,0,0,0,none,0,0,0,0,3,100,2,1
67001,Manhattan,Clinton,6,,4,10,498,2.01,60,0,40,41,553,675,clinton,8,80,5,0,2,20,1,0
67002,Manhattan,Clinton,12,3,4,19,861,2.21,63.16,15.79,21.05,125,1100,1402,clinton,10,52.63157895,6,1,9,47.36842105,6,2
67003,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,5,2,5,12,550,2.18,41.67,16.67,41.67,125,817,1078,clinton,8,66.66666667,5,1,4,33.33333333,0,1
67004,Manhattan,Clinton,9,2,4,15,535,2.8,60,13.33,26.67,45,490,586,clinton,7,46.66666667,5,0,8,53.33333333,4,2
67005,Manhattan,Clinton,24,1,5,30,664,4.52,80,3.33,16.67,46,622,764,clinton,19,63.33333333,15,1,11,36.66666667,9,0
67006,Manhattan,Clinton,6,1,3,10,516,1.94,60,10,30,95,786,989,clinton,3,30,1,1,7,70,5,0
67007,Manhattan,Clinton,6,1,6,13,365,3.56,46.15,7.69,46.15,58,294,377,clinton,7,53.84615385,3,0,6,46.15384615,3,1
67008,Manhattan,Clinton,10,2,6,18,727,2.48,55.56,11.11,33.33,63,568,738,clinton,7,38.88888889,4,1,11,61.11111111,6,1
67009,Manhattan,Midtown-Midtown South,8,3,3,14,542,2.58,57.14,21.43,21.43,83,457,634,clinton,6,42.85714286,4,1,8,57.14285714,4,2
67010,Manhattan,Clinton,16,,2,18,698,2.58,88.89,0,11.11,85,747,950,clinton,10,55.55555556,9,0,8,44.44444444,7,0
67011,Manhattan,Midtown-Midtown South,6,1,3,10,346,2.89,60,10,30,48,303,425,clinton,6,60,5,0,4,40,1,1
67012,Manhattan,Midtown-Midtown South,3,1,3,7,307,2.28,42.86,14.29,42.86,47,247,360,clinton,3,42.85714286,2,0,4,57.14285714,1,1
67013,Manhattan,Clinton,10,2,7,19,573,3.32,52.63,10.53,36.84,101,877,1108,clinton,10,52.63157895,5,1,9,47.36842105,5,1
67014,Manhattan,Clinton,14,2,3,19,701,2.71,73.68,10.53,15.79,72,645,815,clinton,7,36.84210526,7,0,12,63.15789474,7,2
67015,Manhattan,Clinton,10,4,4,18,690,2.61,55.56,22.22,22.22,75,615,800,clinton,8,44.44444444,4,2,10,55.55555556,6,2
67016,Manhattan,Clinton,4,1,9,14,599,2.34,28.57,7.14,64.29,96,487,679,clinton,5,35.71428571,0,1,9,64.28571429,4,0
67017,Manhattan,Clinton,4,2,3,9,619,1.45,44.44,22.22,33.33,91,526,717,clinton,4,44.44444444,2,0,5,55.55555556,2,2
67018,Manhattan,Clinton,7,2,4,13,679,1.91,53.85,15.38,30.77,77,604,776,clinton,8,61.53846154,4,1,5,38.46153846,3,1
67019,Manhattan,Clinton,13,2,7,22,630,3.49,59.09,9.09,31.82,79,554,709,clinton,12,54.54545455,9,1,10,45.45454545,4,1
67020,Manhattan,Lincoln Square,9,3,2,14,462,3.03,64.29,21.43,14.29,45,355,448,clinton,9,64.28571429,7,2,5,35.71428571,2,1
67021,Manhattan,Lincoln Square,1,,4,5,283,1.77,20,0,80,123,741,1002,clinton,3,60,1,0,2,40,0,0
67022,Manhattan,Lincoln Square,6,4,4,14,380,3.68,42.86,28.57,28.57,99,684,921,clinton,8,57.14285714,4,3,6,42.85714286,2,1
67023,Manhattan,Lincoln Square,5,2,3,10,702,1.42,50,20,30,116,582,813,clinton,8,80,4,2,2,20,1,0
67024,Manhattan,Lincoln Square,6,1,6,13,615,2.11,46.15,7.69,46.15,84,492,653,clinton,8,61.53846154,4,1,5,38.46153846,2,0
67025,Manhattan,Lincoln Square,15,2,3,20,391,5.12,75,10,15,13,387,432,clinton,15,75,12,1,5,25,3,1
67026,Manhattan,Lincoln Square,19,2,6,27,521,5.18,70.37,7.41,22.22,41,499,590,clinton,17,62.96296296,13,1,10,37.03703704,6,1
67027,Manhattan,Lincoln Square,24,1,4,29,561,5.17,82.76,3.45,13.79,50,507,604,clinton,14,48.27586207,10,0,15,51.72413793,14,1
67028,Manhattan,Lincoln Square,8,2,3,13,735,1.77,61.54,15.38,23.08,98,678,895,clinton,6,46.15384615,3,1,7,53.84615385,5,1
67029,Manhattan,Lincoln Square,10,1,7,18,659,2.73,55.56,5.56,38.89,92,577,758,clinton,10,55.55555556,5,1,8,44.44444444,5,0
67030,Manhattan,Lincoln Square,3,2,2,7,235,2.98,42.86,28.57,28.57,85,352,497,clinton,4,57.14285714,3,1,3,42.85714286,0,1
67031,Manhattan,Lincoln Square,6,2,2,10,679,1.47,60,20,20,76,568,737,clinton,2,20,1,1,8,80,5,1
67032,Manhattan,Lincoln Square,21,6,13,40,786,5.09,52.5,15,32.5,93,671,884,clinton,24,60,11,4,16,40,10,2
67033,Manhattan,Lincoln Square,9,1,7,17,599,2.84,52.94,5.88,41.18,77,520,689,clinton,10,58.82352941,5,1,7,41.17647059,4,0
67034,Manhattan,Lincoln Square,7,1,4,12,461,2.6,58.33,8.33,33.33,56,368,630,clinton,8,66.66666667,5,0,4,33.33333333,2,1
67035,Manhattan,Lincoln Square,10,1,2,13,664,1.96,76.92,7.69,15.38,85,564,752,clinton,7,53.84615385,6,1,6,46.15384615,4,0
67036,Manhattan,Lincoln Square,3,2,0,5,400,1.25,60,40,0,39,372,487,clinton,3,60,2,1,2,40,1,1
67037,Manhattan,Lincoln Square,12,5,2,19,648,2.93,63.16,26.32,10.53,85,556,736,clinton,10,52.63157895,6,3,9,47.36842105,6,2
67038,Manhattan,Lincoln Square,4,4,6,14,462,3.03,28.57,28.57,42.86,60,388,529,clinton,6,42.85714286,1,2,8,57.14285714,3,2
67039,Manhattan,Lincoln Square,8,,5,13,456,2.85,61.54,0,38.46,54,392,507,clinton,8,61.53846154,4,0,5,38.46153846,4,0
67040,Manhattan,Lincoln Square,8,2,4,14,497,2.82,57.14,14.29,28.57,75,411,545,clinton,4,28.57142857,3,0,10,71.42857143,5,2
67041,Manhattan,Lincoln Square,16,2,5,23,681,3.38,69.57,8.7,21.74,53,612,776,clinton,10,43.47826087,5,1,13,56.52173913,11,1
67042,Manhattan,Lincoln Square,7,1,1,9,940,0.96,77.78,11.11,11.11,91,828,1023,clinton,4,44.44444444,3,0,5,55.55555556,4,1
67043,Manhattan,Lincoln Square,2,2,4,8,878,0.91,25,25,50,89,776,958,clinton,5,62.5,1,1,3,37.5,1,1
67044,Manhattan,Lincoln Square,3,1,4,8,457,1.75,37.5,12.5,50,55,394,485,clinton,5,62.5,1,1,3,37.5,2,0
67045,Manhattan,Lincoln Square,4,4,3,11,463,2.38,36.36,36.36,27.27,171,622,906,clinton,6,54.54545455,3,1,5,45.45454545,1,3
67046,Manhattan,Lincoln Square,10,3,1,14,779,1.8,71.43,21.43,7.14,82,643,810,clinton,9,64.28571429,5,3,5,35.71428571,5,0
67047,Manhattan,Lincoln Square,6,2,5,13,610,2.13,46.15,15.38,38.46,131,474,694,clinton,8,61.53846154,2,2,5,38.46153846,4,0
67048,Manhattan,Lincoln Square,5,1,2,8,375,2.13,62.5,12.5,25,105,774,986,clinton,4,50,2,0,4,50,3,1
67049,Manhattan,Lincoln Square,6,4,2,12,546,2.2,50,33.33,16.67,70,448,606,clinton,6,50,4,1,6,50,2,3
67050,Manhattan,Lincoln Square,9,3,10,22,850,2.59,40.91,13.64,45.45,95,682,882,clinton,14,63.63636364,6,3,8,36.36363636,3,0
67051,Manhattan,Clinton,5,1,1,7,305,2.3,71.43,14.29,14.29,46,201,279,clinton,2,28.57142857,2,0,5,71.42857143,3,1
67052,Manhattan,Lincoln Square,10,2,3,15,636,2.36,66.67,13.33,20,66,610,781,clinton,7,46.66666667,6,0,8,53.33333333,4,2
67053,Manhattan,Lincoln Square,7,1,2,10,611,1.64,70,10,20,60,563,720,clinton,7,70,5,0,3,30,2,1
67054,Manhattan,Lincoln Square,6,,5,11,432,2.55,54.55,0,45.45,13,51,72,clinton,5,45.45454545,4,0,6,54.54545455,2,0
67055,Manhattan,Lincoln Square,11,,5,16,457,3.5,68.75,0,31.25,87,747,962,clinton,7,43.75,5,0,9,56.25,6,0
67056,Manhattan,Lincoln Square,10,1,4,15,593,2.53,66.67,6.67,26.67,65,523,678,clinton,7,46.66666667,4,1,8,53.33333333,6,0
67057,Manhattan,Lincoln Square,5,4,4,13,650,2,38.46,30.77,30.77,77,597,762,clinton,6,46.15384615,2,1,7,53.84615385,3,3
67058,Manhattan,Lincoln Square,9,1,4,14,438,3.2,64.29,7.14,28.57,42,382,494,clinton,9,64.28571429,6,1,5,35.71428571,3,0
67059,Manhattan,Lincoln Square,11,1,5,17,607,2.8,64.71,5.88,29.41,39,541,634,clinton,11,64.70588235,9,1,6,35.29411765,2,0
67060,Manhattan,Lincoln Square,20,6,6,32,606,5.28,62.5,18.75,18.75,79,540,723,clinton,17,53.125,14,2,15,46.875,6,4
67061,Manhattan,Lincoln Square,9,4,5,18,662,2.72,50,22.22,27.78,84,578,761,clinton,11,61.11111111,3,4,7,38.88888889,6,0
67062,Manhattan,Lincoln Square,12,1,3,16,530,3.02,75,6.25,18.75,48,492,636,clinton,6,37.5,5,0,10,62.5,7,1
67063,Manhattan,Upper West Side,7,3,2,12,498,2.41,58.33,25,16.67,35,478,590,clinton,10,83.33333333,7,1,2,16.66666667,0,2
67064,Manhattan,Upper West Side,4,,3,7,577,1.21,57.14,0,42.86,42,550,689,clinton,1,14.28571429,1,0,6,85.71428571,3,0
67065,Manhattan,Upper West Side,11,3,6,20,608,3.29,55,15,30,60,540,686,clinton,8,40,3,1,12,60,8,2
67066,Manhattan,Upper West Side,13,1,4,18,649,2.77,72.22,5.56,22.22,61,577,741,clinton,13,72.22222222,9,1,5,27.77777778,4,0
67067,Manhattan,Upper West Side,15,2,1,18,841,2.14,83.33,11.11,5.56,68,757,969,clinton,11,61.11111111,10,0,7,38.88888889,5,2
67068,Manhattan,Upper West Side,13,1,6,20,835,2.4,65,5,30,72,721,926,clinton,10,50,6,0,10,50,7,1
67069,Manhattan,Upper West Side,5,2,2,9,787,1.14,55.56,22.22,22.22,61,850,1054,clinton,5,55.55555556,2,1,4,44.44444444,3,1
67070,Manhattan,Upper West Side,5,3,3,11,488,2.25,45.45,27.27,27.27,37,442,555,clinton,5,45.45454545,3,1,6,54.54545455,2,2
67071,Manhattan,Upper West Side,7,3,8,18,668,2.69,38.89,16.67,44.44,39,508,641,clinton,8,44.44444444,3,3,10,55.55555556,4,0
67072,Manhattan,Upper West Side,13,2,6,21,813,2.58,61.9,9.52,28.57,63,729,921,clinton,9,42.85714286,6,1,12,57.14285714,7,1
67073,Manhattan,Upper West Side,6,,1,7,625,1.12,85.71,0,14.29,43,593,734,clinton,5,71.42857143,4,0,2,28.57142857,2,0
67074,Manhattan,Upper West Side,5,1,7,13,733,1.77,38.46,7.69,53.85,75,691,881,clinton,8,61.53846154,4,0,5,38.46153846,1,1
67075,Manhattan,Upper West Side,13,,3,16,627,2.55,81.25,0,18.75,52,540,677,clinton,10,62.5,9,0,6,37.5,4,0
67076,Manhattan,Upper West Side,7,3,7,17,754,2.25,41.18,17.65,41.18,61,660,877,clinton,12,70.58823529,7,1,5,29.41176471,0,2
67077,Manhattan,Upper West Side,7,5,7,19,774,2.45,36.84,26.32,36.84,63,705,871,clinton,9,47.36842105,6,1,10,52.63157895,1,4
67078,Manhattan,Upper West Side,8,2,4,14,617,2.27,57.14,14.29,28.57,61,594,744,clinton,6,42.85714286,3,1,8,57.14285714,5,1
67079,Manhattan,Upper West Side,7,1,3,11,523,2.1,63.64,9.09,27.27,55,440,571,clinton,9,81.81818182,6,1,2,18.18181818,1,0
67080,Manhattan,Upper West Side,17,4,7,28,815,3.44,60.71,14.29,25,59,712,891,clinton,16,57.14285714,8,4,12,42.85714286,9,0
67081,Manhattan,Upper West Side,6,3,1,10,586,1.71,60,30,10,55,514,645,clinton,7,70,4,2,3,30,2,1
67082,Manhattan,Upper West Side,6,1,5,12,728,1.65,50,8.33,41.67,64,645,805,clinton,6,50,3,1,6,50,3,0
67083,Manhattan,Upper West Side,2,,4,6,581,1.03,33.33,0,66.67,73,771,955,clinton,2,33.33333333,2,0,4,66.66666667,0,0
67084,Manhattan,Upper West Side,8,2,2,12,514,2.33,66.67,16.67,16.67,56,463,609,clinton,3,25,3,0,9,75,5,2
67085,Manhattan,Upper West Side,6,1,2,9,405,2.22,66.67,11.11,22.22,61,777,959,clinton,5,55.55555556,5,0,4,44.44444444,1,1
67086,Manhattan,Upper West Side,11,,5,16,467,3.43,68.75,0,31.25,47,756,913,clinton,7,43.75,5,0,9,56.25,6,0
67087,Manhattan,Upper West Side,15,,1,16,751,2.13,93.75,0,6.25,58,702,868,clinton,6,37.5,6,0,10,62.5,9,0
67088,Manhattan,Upper West Side,6,,4,10,539,1.86,60,0,40,95,864,1103,clinton,5,50,3,0,5,50,3,0
67089,Manhattan,Upper West Side,9,3,7,19,623,3.05,47.37,15.79,36.84,96,797,1055,clinton,9,47.36842105,6,2,10,52.63157895,3,1
67090,Manhattan,Upper West Side,10,2,2,14,700,2,71.43,14.29,14.29,58,615,784,clinton,6,42.85714286,6,0,8,57.14285714,4,2
67091,Manhattan,Upper West Side,2,,3,5,615,0.81,40,0,60,48,556,696,clinton,1,20,1,0,4,80,1,0
67092,Manhattan,Upper West Side,15,3,2,20,734,2.72,75,15,10,62,688,852,clinton,10,50,8,1,10,50,7,2
67093,Manhattan,Upper West Side,8,,1,9,522,1.72,88.89,0,11.11,32,497,609,clinton,5,55.55555556,5,0,4,44.44444444,3,0
67094,Manhattan,Upper West Side,9,2,2,13,709,1.83,69.23,15.38,15.38,50,656,815,clinton,9,69.23076923,5,2,4,30.76923077,4,0
67095,Manhattan,Upper West Side,7,1,4,12,522,2.3,58.33,8.33,33.33,61,459,609,clinton,4,33.33333333,2,0,8,66.66666667,5,1
67096,Manhattan,Upper West Side,11,1,2,14,473,2.96,78.57,7.14,14.29,49,424,538,clinton,7,50,6,0,7,50,5,1
67097,Manhattan,Upper West Side,7,2,1,10,524,1.91,70,20,10,41,498,634,clinton,5,50,4,1,5,50,3,1
67098,Manhattan,Upper West Side,9,,4,13,630,2.06,69.23,0,30.77,60,563,728,clinton,4,30.76923077,1,0,9,69.23076923,8,0
67099,Manhattan,Upper West Side,5,2,2,9,751,1.2,55.56,22.22,22.22,29,479,588,clinton,4,44.44444444,3,1,5,55.55555556,2,1
67101,Manhattan,Lincoln Square,9,5,3,17,516,3.29,52.94,29.41,17.65,18,101,148,clinton,12,70.58823529,8,2,5,29.41176471,1,3
67105,Manhattan,Upper West Side,12,1,2,15,539,2.78,80,6.67,13.33,0,0,0,none,9,60,8,0,6,40,4,1
67106,Manhattan,Lincoln Square,3,1,2,6,524,1.15,50,16.67,33.33,0,0,0,none,3,50,2,0,3,50,1,1
67107,Manhattan,Lincoln Square,8,1,2,11,332,3.31,72.73,9.09,18.18,0,0,0,none,7,63.63636364,6,0,4,36.36363636,2,1
67108,Manhattan,Lincoln Square,7,1,6,14,607,2.31,50,7.14,42.86,0,0,0,none,9,64.28571429,5,1,5,35.71428571,2,0
67109,Manhattan,Clinton,13,1,4,18,736,2.45,72.22,5.56,22.22,0,0,0,none,13,72.22222222,8,1,5,27.77777778,5,0
67110,Manhattan,Clinton,7,1,4,12,422,2.84,58.33,8.33,33.33,0,0,0,none,8,66.66666667,6,1,4,33.33333333,1,0
67111,Manhattan,Hudson Yards-Chelsea-Flatiron-Union Square,10,1,3,14,423,3.31,71.43,7.14,21.43,0,0,0,none,7,50,5,0,7,50,5,1
67112,Manhattan,Upper West Side,6,2,2,10,600,1.67,60,20,20,0,0,0,none,7,70,4,1,3,30,2,1
67113,Manhattan,Lincoln Square,4,,2,6,393,1.53,66.67,0,33.33,0,0,0,none,3,50,2,0,3,50,2,0
67114,Manhattan,Upper West Side,5,,7,12,364,3.3,41.67,0,58.33,0,0,0,none,7,58.33333333,2,0,5,41.66666667,3,0
68001,Manhattan,Yorkville,19,2,5,26,585,4.44,73.08,7.69,19.23,68,500,622,clinton,18,69.23076923,14,2,8,30.76923077,5,0
68002,Manhattan,Yorkville,7,4,2,13,494,2.63,53.85,30.77,15.38,51,432,530,clinton,10,76.92307692,5,3,3,23.07692308,2,1
68003,Manhattan,Yorkville,12,,1,13,573,2.27,92.31,0,7.69,62,530,689,clinton,10,76.92307692,9,0,3,23.07692308,3,0
68004,Manhattan,Yorkville,17,5,8,30,743,4.04,56.67,16.67,26.67,132,894,1167,clinton,13,43.33333333,9,1,17,56.66666667,8,4
68005,Manhattan,East Harlem South,3,1,0,4,436,0.92,75,25,0,38,382,490,clinton,4,100,3,1,0,0,0,0
68006,Manhattan,Yorkville,6,,1,7,347,2.02,85.71,0,14.29,28,335,429,clinton,2,28.57142857,2,0,5,71.42857143,4,0
68007,Manhattan,Upper East Side-Carnegie Hill,3,2,2,7,351,1.99,42.86,28.57,28.57,48,296,409,clinton,4,57.14285714,2,1,3,42.85714286,1,1
68008,Manhattan,Upper East Side-Carnegie Hill,6,2,4,12,613,1.96,50,16.67,33.33,114,477,697,clinton,6,50,4,1,6,50,2,1
68009,Manhattan,Upper East Side-Carnegie Hill,5,3,5,13,542,2.4,38.46,23.08,38.46,59,457,633,clinton,7,53.84615385,4,2,6,46.15384615,1,1
68010,Manhattan,Upper East Side-Carnegie Hill,5,2,0,7,474,1.48,71.43,28.57,0,70,403,564,clinton,6,85.71428571,5,1,1,14.28571429,0,1
68011,Manhattan,East Harlem South,14,7,12,33,731,4.51,42.42,21.21,36.36,116,658,911,clinton,14,42.42424242,7,3,19,57.57575758,7,4
68012,Manhattan,East Harlem South,11,,3,14,268,5.22,78.57,0,21.43,64,466,614,clinton,10,71.42857143,8,0,4,28.57142857,3,0
68013,Manhattan,East Harlem South,6,,3,9,253,3.56,66.67,0,33.33,21,220,276,clinton,5,55.55555556,3,0,4,44.44444444,3,0
68014,Manhattan,East Harlem South,2,,0,2,361,0.55,100,0,0,49,491,612,clinton,0,0,0,0,2,100,2,0
68015,Manhattan,East Harlem South,9,5,2,16,647,2.47,56.25,31.25,12.5,106,753,975,clinton,7,43.75,5,2,9,56.25,4,3
68016,Manhattan,East Harlem South,16,,3,19,358,5.31,84.21,0,15.79,23,323,376,clinton,11,57.89473684,10,0,8,42.10526316,6,0
68017,Manhattan,East Harlem South,11,1,2,14,611,2.29,78.57,7.14,14.29,10,286,335,clinton,7,50,5,1,7,50,6,0
68018,Manhattan,East Harlem South,6,,2,8,388,2.06,75,0,25,17,339,399,clinton,5,62.5,4,0,3,37.5,2,0
68019,Manhattan,East Harlem South,18,1,1,20,370,5.41,90,5,5,46,644,779,clinton,13,65,12,1,7,35,6,0
68020,Manhattan,East Harlem South,5,3,2,10,195,5.13,50,30,20,14,170,211,clinton,4,40,3,0,6,60,2,3
68021,Manhattan,East Harlem South,16,3,4,23,514,4.47,69.57,13.04,17.39,18,488,564,clinton,13,56.52173913,8,2,10,43.47826087,8,1
68022,Manhattan,East Harlem South,28,2,5,35,609,5.75,80,5.71,14.29,31,390,460,clinton,17,48.57142857,14,1,18,51.42857143,14,1
