aded,first2016,total_voted_reg2008,total_voted2016,pct_first2016_total_voted_reg2008,pct_first2016_total_voted2016
49032,3,56,114,5.357142857,2.631578947
49033,2,62,81,3.225806452,2.469135802
49034,12,83,142,14.45783133,8.450704225
49035,24,260,447,9.230769231,5.369127517
49036,14,98,171,14.28571429,8.187134503
49037,29,294,478,9.863945578,6.066945607
49038,29,267,415,10.86142322,6.987951807
49039,34,254,441,13.38582677,7.709750567
49040,25,249,413,10.04016064,6.053268765
49041,48,314,488,15.2866242,9.836065574
49042,15,135,264,11.11111111,5.681818182
49043,31,201,317,15.42288557,9.779179811
49044,17,97,170,17.5257732,10
49045,16,122,173,13.1147541,9.248554913
49046,12,72,109,16.66666667,11.00917431
49047,30,299,488,10.03344482,6.147540984
49048,39,350,511,11.14285714,7.632093933
49049,27,313,481,8.626198083,5.613305613
49050,41,307,481,13.35504886,8.523908524
49051,27,319,440,8.463949843,6.136363636
49052,26,255,390,10.19607843,6.666666667
49053,29,455,591,6.373626374,4.906937394
49054,24,259,381,9.266409266,6.299212598
49055,8,86,162,9.302325581,4.938271605
49056,1,16,33,6.25,3.03030303
49057,9,110,159,8.181818182,5.660377358
49058,44,321,479,13.70716511,9.185803758
49059,39,270,458,14.44444444,8.515283843
49060,1,9,16,11.11111111,6.25
49061,23,137,279,16.78832117,8.243727599
49062,17,138,269,12.31884058,6.319702602
49063,18,275,366,6.545454545,4.918032787
49064,23,153,207,15.03267974,11.11111111
49065,29,274,404,10.58394161,7.178217822
49066,18,132,245,13.63636364,7.346938776
49067,13,126,193,10.31746032,6.735751295
49068,10,86,162,11.62790698,6.172839506
49069,23,171,278,13.4502924,8.273381295
49070,30,290,442,10.34482759,6.787330317
50001,22,112,172,19.64285714,12.79069767
50002,15,299,705,5.016722408,2.127659574
50003,15,336,744,4.464285714,2.016129032
50004,10,161,378,6.211180124,2.645502646
50005,26,345,711,7.536231884,3.656821378
50006,15,292,604,5.136986301,2.483443709
50007,9,226,508,3.982300885,1.771653543
50008,18,284,603,6.338028169,2.985074627
50009,18,300,626,6,2.875399361
50010,15,277,572,5.415162455,2.622377622
50011,19,221,282,8.597285068,6.737588652
50012,9,257,591,3.501945525,1.52284264
50013,0,3,5,0,0
50014,4,173,226,2.312138728,1.769911504
50015,19,252,475,7.53968254,4
50016,21,394,506,5.329949239,4.150197628
50017,16,315,523,5.079365079,3.059273423
50018,19,205,475,9.268292683,4
50019,13,264,541,4.924242424,2.402957486
50020,12,241,532,4.979253112,2.255639098
50021,22,351,708,6.267806268,3.107344633
50022,13,190,422,6.842105263,3.08056872
50023,3,4,19,75,15.78947368
50024,0,5,10,0,0
50025,13,88,230,14.77272727,5.652173913
50026,14,304,619,4.605263158,2.261712439
50027,19,387,686,4.909560724,2.7696793
50028,18,249,633,7.228915663,2.843601896
50029,15,299,581,5.016722408,2.581755594
50030,16,287,648,5.574912892,2.469135802
50031,17,248,583,6.85483871,2.915951973
50032,13,308,612,4.220779221,2.124183007
50033,18,330,671,5.454545455,2.682563338
50034,12,268,562,4.47761194,2.135231317
50035,21,279,601,7.52688172,3.494176373
50036,7,195,457,3.58974359,1.531728665
50037,29,348,825,8.333333333,3.515151515
50038,20,283,626,7.067137809,3.194888179
50039,9,250,694,3.6,1.296829971
50040,18,263,678,6.844106464,2.654867257
50041,21,280,611,7.5,3.436988543
50042,24,320,617,7.5,3.889789303
50043,8,157,575,5.095541401,1.391304348
50044,18,215,512,8.372093023,3.515625
50045,3,56,120,5.357142857,2.5
50046,15,288,658,5.208333333,2.279635258
50047,15,191,390,7.853403141,3.846153846
50048,29,365,656,7.945205479,4.420731707
50049,10,131,284,7.633587786,3.521126761
50050,12,264,497,4.545454545,2.414486922
50051,13,232,398,5.603448276,3.266331658
50052,22,313,497,7.028753994,4.426559356
50053,8,171,439,4.678362573,1.822323462
50054,9,166,353,5.421686747,2.549575071
50055,8,77,127,10.38961039,6.299212598
50056,3,75,147,4,2.040816327
50057,31,242,328,12.80991736,9.451219512
50058,16,190,258,8.421052632,6.201550388
50059,19,284,473,6.690140845,4.016913319
50060,15,150,238,10,6.302521008
50061,24,290,370,8.275862069,6.486486486
50062,19,219,279,8.675799087,6.810035842
50063,29,315,390,9.206349206,7.435897436
50064,8,95,150,8.421052632,5.333333333
50065,8,135,185,5.925925926,4.324324324
50066,18,92,130,19.56521739,13.84615385
50067,10,76,107,13.15789474,9.345794393
50068,9,135,163,6.666666667,5.521472393
50069,11,167,203,6.586826347,5.418719212
50070,12,72,100,16.66666667,12
50071,7,40,46,17.5,15.2173913
50072,14,115,176,12.17391304,7.954545455
50073,14,111,140,12.61261261,10
50074,29,105,148,27.61904762,19.59459459
50075,19,127,166,14.96062992,11.44578313
50076,17,145,240,11.72413793,7.083333333
50077,16,128,178,12.5,8.988764045
50078,9,123,186,7.317073171,4.838709677
50079,13,62,108,20.96774194,12.03703704
50080,18,92,151,19.56521739,11.9205298
50081,1,21,52,4.761904762,1.923076923
50082,11,69,110,15.94202899,10
50083,21,154,270,13.63636364,7.777777778
50084,1,29,68,3.448275862,1.470588235
50085,3,68,147,4.411764706,2.040816327
50086,0,3,8,0,0
50087,3,64,135,4.6875,2.222222222
50088,2,41,110,4.87804878,1.818181818
50089,9,319,565,2.821316614,1.592920354
50090,16,200,411,8,3.892944039
50091,7,237,420,2.953586498,1.666666667
50092,12,293,500,4.09556314,2.4
50093,2,59,105,3.389830508,1.904761905
50094,5,48,91,10.41666667,5.494505495
50095,15,298,631,5.033557047,2.377179081
50096,15,291,635,5.154639175,2.362204724
50097,12,206,539,5.825242718,2.226345083
50098,12,179,370,6.703910615,3.243243243
50099,10,279,518,3.584229391,1.930501931
50100,11,81,119,13.58024691,9.243697479
50101,9,162,419,5.555555556,2.14797136
50102,10,130,250,7.692307692,4
50106,1,1,1,100,100
51001,19,316,581,6.012658228,3.270223752
51002,21,191,419,10.9947644,5.011933174
51003,20,253,479,7.90513834,4.175365344
51004,20,228,403,8.771929825,4.962779156
51005,27,296,476,9.121621622,5.672268908
51006,18,229,369,7.860262009,4.87804878
51007,21,478,722,4.393305439,2.908587258
51008,5,118,218,4.237288136,2.293577982
51009,4,66,135,6.060606061,2.962962963
51010,2,67,107,2.985074627,1.869158879
51011,11,307,538,3.583061889,2.044609665
51012,34,304,534,11.18421053,6.367041199
51013,11,240,434,4.583333333,2.534562212
51014,21,247,397,8.502024291,5.289672544
51015,23,275,422,8.363636364,5.450236967
51016,16,311,445,5.144694534,3.595505618
51017,14,167,295,8.383233533,4.745762712
51018,0,7,18,0,0
51019,2,24,53,8.333333333,3.773584906
51020,16,292,534,5.479452055,2.996254682
51021,3,66,108,4.545454545,2.777777778
51022,3,59,111,5.084745763,2.702702703
51023,21,228,406,9.210526316,5.172413793
51024,22,286,346,7.692307692,6.358381503
51026,19,305,367,6.229508197,5.177111717
51027,16,134,191,11.94029851,8.376963351
51028,6,48,80,12.5,7.5
51029,25,264,472,9.46969697,5.296610169
51030,24,135,264,17.77777778,9.090909091
51031,26,251,396,10.35856574,6.565656566
51032,20,241,362,8.298755187,5.524861878
51033,22,296,484,7.432432432,4.545454545
51034,13,220,366,5.909090909,3.551912568
51035,26,317,491,8.201892744,5.295315682
51036,7,297,502,2.356902357,1.394422311
51037,24,309,490,7.766990291,4.897959184
51038,20,360,568,5.555555556,3.521126761
51039,17,305,509,5.573770492,3.339882122
51040,55,429,670,12.82051282,8.208955224
51041,15,371,647,4.043126685,2.318392581
51042,21,302,629,6.953642384,3.33863275
51043,11,147,313,7.482993197,3.514376997
51044,5,93,164,5.376344086,3.048780488
51045,2,9,22,22.22222222,9.090909091
51046,1,10,21,10,4.761904762
51047,17,157,270,10.82802548,6.296296296
51048,0,2,7,0,0
51049,16,311,479,5.144694534,3.340292276
51050,13,115,207,11.30434783,6.280193237
51051,28,341,491,8.211143695,5.702647658
51052,11,135,262,8.148148148,4.198473282
51053,14,173,333,8.092485549,4.204204204
51054,12,264,394,4.545454545,3.045685279
51055,18,211,425,8.530805687,4.235294118
51056,4,14,19,28.57142857,21.05263158
51057,1,36,49,2.777777778,2.040816327
51058,17,96,163,17.70833333,10.42944785
51059,13,195,316,6.666666667,4.113924051
51060,22,202,377,10.89108911,5.835543767
51061,21,246,447,8.536585366,4.697986577
51062,19,327,450,5.810397554,4.222222222
51063,30,312,491,9.615384615,6.109979633
51064,30,257,416,11.67315175,7.211538462
51065,31,282,478,10.9929078,6.485355649
51066,16,201,355,7.960199005,4.507042254
51067,17,241,398,7.053941909,4.271356784
51068,8,101,148,7.920792079,5.405405405
51069,23,261,389,8.812260536,5.912596401
51070,30,311,457,9.646302251,6.564551422
51071,27,362,497,7.458563536,5.432595573
51072,20,323,517,6.191950464,3.868471954
51073,29,353,505,8.21529745,5.742574257
51074,32,286,383,11.18881119,8.355091384
51075,20,172,318,11.62790698,6.289308176
51076,14,225,339,6.222222222,4.12979351
51077,24,308,485,7.792207792,4.948453608
51078,17,183,286,9.289617486,5.944055944
51079,22,313,523,7.028753994,4.206500956
51080,15,94,168,15.95744681,8.928571429
51081,15,195,348,7.692307692,4.310344828
51082,39,319,561,12.22570533,6.951871658
51083,9,331,543,2.719033233,1.657458564
52001,12,287,550,4.181184669,2.181818182
52002,14,342,655,4.093567251,2.13740458
52003,6,127,259,4.724409449,2.316602317
52004,8,317,675,2.523659306,1.185185185
52005,14,284,521,4.929577465,2.687140115
52006,14,336,501,4.166666667,2.794411178
52007,15,488,736,3.073770492,2.038043478
52008,23,561,815,4.099821747,2.82208589
52009,7,313,455,2.236421725,1.538461538
52010,18,563,798,3.197158082,2.255639098
52011,27,481,707,5.613305613,3.818953324
52012,10,503,742,1.988071571,1.347708895
52013,15,496,728,3.024193548,2.06043956
52014,8,298,468,2.684563758,1.709401709
52015,13,506,726,2.56916996,1.790633609
52016,9,435,733,2.068965517,1.227830832
52017,22,341,591,6.451612903,3.72250423
52018,20,380,638,5.263157895,3.134796238
52019,16,451,690,3.54767184,2.31884058
52020,18,412,704,4.368932039,2.556818182
52021,4,57,112,7.01754386,3.571428571
52022,14,254,317,5.511811024,4.416403785
52023,14,478,587,2.928870293,2.385008518
52024,8,86,261,9.302325581,3.0651341
52025,15,341,924,4.398826979,1.623376623
52026,13,273,461,4.761904762,2.819956616
52027,18,315,1001,5.714285714,1.798201798
52028,15,302,626,4.966887417,2.396166134
52029,8,318,565,2.51572327,1.415929204
52030,12,367,693,3.269754768,1.731601732
52031,15,463,664,3.239740821,2.259036145
52032,18,376,662,4.787234043,2.719033233
52033,10,235,442,4.255319149,2.262443439
52034,15,408,739,3.676470588,2.029769959
52035,12,382,705,3.141361257,1.70212766
52036,13,412,636,3.155339806,2.044025157
52037,16,491,718,3.258655804,2.228412256
52038,17,509,776,3.339882122,2.190721649
52039,18,480,771,3.75,2.33463035
52040,21,544,777,3.860294118,2.702702703
52041,5,195,319,2.564102564,1.567398119
52042,19,431,697,4.408352668,2.725968436
52043,22,437,693,5.034324943,3.174603175
52044,15,419,663,3.579952267,2.262443439
52045,16,358,580,4.469273743,2.75862069
52046,24,475,740,5.052631579,3.243243243
52047,21,386,655,5.440414508,3.20610687
52048,14,324,544,4.320987654,2.573529412
52049,12,360,598,3.333333333,2.006688963
52050,7,268,428,2.611940299,1.635514019
52051,25,451,589,5.543237251,4.244482173
52052,25,405,538,6.172839506,4.646840149
52053,11,349,516,3.151862464,2.131782946
52054,16,284,374,5.633802817,4.278074866
52055,9,283,598,3.180212014,1.505016722
52056,18,246,464,7.317073171,3.879310345
52057,14,277,489,5.054151625,2.862985685
52058,9,275,529,3.272727273,1.701323251
52059,21,420,699,5,3.004291845
52060,9,334,522,2.694610778,1.724137931
52061,13,363,589,3.581267218,2.20713073
52062,8,258,472,3.100775194,1.694915254
52064,9,364,577,2.472527473,1.559792028
52065,9,304,508,2.960526316,1.771653543
52066,17,464,708,3.663793103,2.401129944
52067,9,305,465,2.950819672,1.935483871
52068,14,452,635,3.097345133,2.204724409
52069,13,496,753,2.620967742,1.726427623
52070,10,549,826,1.821493625,1.210653753
52071,19,511,753,3.718199609,2.523240372
52072,9,255,336,3.529411765,2.678571429
52073,7,417,611,1.678657074,1.145662848
52074,6,337,536,1.78041543,1.119402985
52075,13,467,685,2.78372591,1.897810219
52076,8,147,208,5.442176871,3.846153846
52077,1,20,40,5,2.5
52078,12,248,446,4.838709677,2.69058296
52079,7,91,166,7.692307692,4.21686747
52080,8,118,224,6.779661017,3.571428571
52081,16,404,651,3.96039604,2.457757296
52082,17,411,731,4.136253041,2.325581395
52083,11,361,566,3.047091413,1.943462898
52084,13,391,599,3.324808184,2.170283806
52085,19,415,652,4.578313253,2.914110429
52086,15,425,653,3.529411765,2.297090352
52087,20,468,682,4.273504274,2.93255132
52088,14,286,464,4.895104895,3.017241379
52089,17,514,835,3.307392996,2.035928144
52090,23,422,753,5.450236967,3.054448871
52091,14,218,442,6.422018349,3.167420814
52092,5,420,661,1.19047619,0.756429652
52093,13,308,584,4.220779221,2.226027397
52094,11,216,400,5.092592593,2.75
52095,3,54,110,5.555555556,2.727272727
52096,13,452,704,2.876106195,1.846590909
52097,22,425,801,5.176470588,2.746566792
52098,13,474,709,2.742616034,1.833568406
52099,19,436,711,4.357798165,2.672292546
52100,20,367,633,5.449591281,3.159557662
52101,8,406,563,1.97044335,1.420959147
52102,14,420,795,3.333333333,1.761006289
52103,13,536,734,2.425373134,1.771117166
52104,11,346,380,3.179190751,2.894736842
52105,13,339,605,3.83480826,2.148760331
52106,3,16,24,18.75,12.5
52107,15,286,574,5.244755245,2.613240418
52108,8,359,561,2.228412256,1.426024955
52109,11,205,341,5.365853659,3.225806452
52110,26,419,663,6.205250597,3.921568627
52111,14,385,579,3.636363636,2.417962003
52112,14,319,651,4.388714734,2.150537634
52113,7,508,709,1.377952756,0.987306065
52114,10,383,616,2.610966057,1.623376623
52115,13,306,411,4.248366013,3.163017032
52116,16,420,674,3.80952381,2.37388724
52117,17,364,636,4.67032967,2.672955975
52119,0,1,1,0,0
53001,9,179,358,5.027932961,2.51396648
53002,20,140,264,14.28571429,7.575757576
53003,25,309,533,8.090614887,4.69043152
53004,12,222,431,5.405405405,2.784222738
53005,16,264,474,6.060606061,3.375527426
53006,3,39,129,7.692307692,2.325581395
53007,17,208,405,8.173076923,4.197530864
53008,10,155,419,6.451612903,2.386634845
53009,30,305,469,9.836065574,6.396588486
53010,18,280,397,6.428571429,4.534005038
53011,14,231,354,6.060606061,3.95480226
53012,22,207,415,10.62801932,5.301204819
53013,23,257,487,8.949416342,4.722792608
53014,0,7,9,0,0
53015,15,212,279,7.075471698,5.376344086
53016,10,241,607,4.149377593,1.647446458
53017,30,288,531,10.41666667,5.649717514
53018,20,287,597,6.968641115,3.350083752
53019,25,290,613,8.620689655,4.078303426
53020,14,309,629,4.530744337,2.225755167
53021,24,362,552,6.629834254,4.347826087
53022,26,319,544,8.150470219,4.779411765
53023,19,184,543,10.32608696,3.49907919
53024,20,232,326,8.620689655,6.134969325
53025,26,421,530,6.175771971,4.905660377
53026,12,224,305,5.357142857,3.93442623
53027,21,294,576,7.142857143,3.645833333
53028,20,283,492,7.067137809,4.06504065
53029,17,154,342,11.03896104,4.970760234
53030,19,233,573,8.154506438,3.315881326
53031,24,382,496,6.282722513,4.838709677
53032,22,302,498,7.284768212,4.417670683
53033,14,268,557,5.223880597,2.513464991
53034,21,240,521,8.75,4.030710173
53035,8,189,486,4.232804233,1.646090535
53036,15,279,588,5.376344086,2.551020408
53037,13,226,522,5.752212389,2.490421456
53038,10,105,193,9.523809524,5.18134715
53039,17,251,557,6.772908367,3.052064632
53040,14,184,243,7.608695652,5.761316872
53041,37,331,431,11.17824773,8.584686775
53042,17,227,309,7.488986784,5.501618123
53043,18,293,386,6.14334471,4.663212435
53044,18,268,521,6.71641791,3.454894434
53045,20,319,609,6.269592476,3.28407225
53046,23,280,502,8.214285714,4.581673307
53047,13,248,591,5.241935484,2.199661591
53048,15,183,517,8.196721311,2.901353965
53049,0,24,102,0,0
53050,17,176,470,9.659090909,3.617021277
53051,21,253,327,8.300395257,6.422018349
53052,1,13,44,7.692307692,2.272727273
53053,12,247,547,4.858299595,2.193784278
53054,15,247,552,6.072874494,2.717391304
53055,14,187,489,7.486631016,2.862985685
53056,16,193,572,8.29015544,2.797202797
53057,14,203,565,6.896551724,2.477876106
53058,3,71,206,4.225352113,1.45631068
53059,14,224,589,6.25,2.376910017
53060,13,214,604,6.074766355,2.152317881
53061,17,258,491,6.589147287,3.462321792
53062,11,86,179,12.79069767,6.145251397
53063,11,194,590,5.670103093,1.86440678
53064,16,176,446,9.090909091,3.587443946
53065,13,237,426,5.485232068,3.051643192
53066,22,277,554,7.942238267,3.971119134
53067,19,230,598,8.260869565,3.177257525
53068,18,229,507,7.860262009,3.550295858
53069,19,185,455,10.27027027,4.175824176
53070,19,272,556,6.985294118,3.417266187
53071,25,265,379,9.433962264,6.596306069
53072,20,197,473,10.15228426,4.22832981
53073,14,254,406,5.511811024,3.448275862
53074,19,353,526,5.382436261,3.6121673
53075,19,221,311,8.597285068,6.109324759
53076,15,182,510,8.241758242,2.941176471
53077,20,235,486,8.510638298,4.115226337
53078,25,110,199,22.72727273,12.56281407
53079,12,149,233,8.053691275,5.150214592
53080,18,324,561,5.555555556,3.20855615
53081,16,158,223,10.12658228,7.174887892
53082,12,221,492,5.429864253,2.43902439
53083,15,202,403,7.425742574,3.722084367
53084,12,225,384,5.333333333,3.125
53085,18,252,335,7.142857143,5.373134328
53086,20,209,297,9.56937799,6.734006734
53087,13,215,490,6.046511628,2.653061224
53088,8,180,525,4.444444444,1.523809524
54001,1,101,155,0.99009901,0.64516129
54002,10,192,398,5.208333333,2.512562814
54003,15,213,440,7.042253521,3.409090909
54004,19,221,469,8.597285068,4.051172708
54005,4,64,118,6.25,3.389830508
54006,4,60,122,6.666666667,3.278688525
54007,19,228,413,8.333333333,4.600484262
54008,13,226,377,5.752212389,3.448275862
